time;I(VBT1);V(+3V0);V(/Green_Signal);V(/Red_Signal);
30.4176;0.00538901;3;-0.096881;0.977087;
30.4177;0.000476757;3;-0.0968804;0.976993;
30.4177;0.00538873;3;-0.0968793;0.977087;
30.4177;0.000476936;3;-0.0968772;0.976993;
30.4178;0.00538872;3;-0.0968729;0.977087;
30.418;0.0004771;3;-0.0968642;0.976993;
30.4184;0.00538896;3;-0.0968468;0.977087;
30.4193;0.000477624;3;-0.0968114;0.976993;
30.4203;0.00538973;3;-0.0967668;0.977088;
30.4213;0.000478504;3;-0.0967213;0.976994;
30.4223;0.00539062;3;-0.0966746;0.977089;
30.4233;0.000479424;3;-0.0966269;0.976995;
30.4243;0.00539155;3;-0.096578;0.97709;
30.4253;0.000480384;3;-0.0965279;0.976996;
30.4263;0.00539252;3;-0.0964768;0.977091;
30.4273;0.000481385;3;-0.0964244;0.976997;
30.4283;0.00539353;3;-0.0963709;0.977092;
30.4293;0.000482428;3;-0.0963161;0.976998;
30.4303;0.00539459;3;-0.0962601;0.977093;
30.4313;0.000483513;3;-0.0962029;0.976999;
30.4323;0.00539568;3;-0.0961444;0.977094;
30.4333;0.000484642;3;-0.0960846;0.977;
30.4343;0.00539682;3;-0.0960236;0.977095;
30.4353;0.000485814;3;-0.0959612;0.977001;
30.4363;0.00539801;3;-0.0958975;0.977096;
30.4373;0.000487031;3;-0.0958325;0.977002;
30.4383;0.00539924;3;-0.0957661;0.977097;
30.4393;0.000488292;3;-0.0956983;0.977003;
30.4403;0.00540051;3;-0.0956291;0.977098;
30.4413;0.000489599;3;-0.0955585;0.977004;
30.4423;0.00540183;3;-0.0954865;0.977099;
30.4433;0.000490951;3;-0.0954131;0.977005;
30.4443;0.0054032;3;-0.0953382;0.9771;
30.4453;0.000492349;3;-0.0952618;0.977006;
30.4463;0.00540461;3;-0.0951839;0.977101;
30.4473;0.000493793;3;-0.0951045;0.977007;
30.4483;0.00540606;3;-0.0950236;0.977102;
30.4493;0.000495282;3;-0.0949412;0.977008;
30.4503;0.00540757;3;-0.0948573;0.977103;
30.4513;0.000496817;3;-0.0947717;0.977009;
30.4523;0.00540911;3;-0.0946847;0.977103;
30.4533;0.000498397;3;-0.094596;0.977009;
30.4543;0.00541071;3;-0.0945057;0.977104;
30.4553;0.000500023;3;-0.0944138;0.97701;
30.4563;0.00541234;3;-0.0943203;0.977105;
30.4573;0.000501693;3;-0.0942252;0.977011;
30.4583;0.00541403;3;-0.0941284;0.977106;
30.4593;0.000503407;3;-0.0940299;0.977012;
30.4603;0.00541575;3;-0.0939298;0.977107;
30.4613;0.000505164;3;-0.093828;0.977013;
30.4623;0.00541752;3;-0.0937245;0.977108;
30.4633;0.000506965;3;-0.0936194;0.977014;
30.4643;0.00541933;3;-0.0935125;0.977109;
30.4653;0.000508807;3;-0.0934039;0.977015;
30.4663;0.00542118;3;-0.0932935;0.977109;
30.4673;0.000510689;3;-0.0931815;0.977015;
30.4683;0.00542308;3;-0.0930677;0.97711;
30.4693;0.000512611;3;-0.0929522;0.977016;
30.4703;0.00542501;3;-0.0928349;0.977111;
30.4713;0.000514572;3;-0.0927158;0.977017;
30.4723;0.00542698;3;-0.092595;0.977112;
30.4733;0.000516569;3;-0.0924724;0.977018;
30.4743;0.00542898;3;-0.0923481;0.977113;
30.4753;0.000518602;3;-0.092222;0.977019;
30.4763;0.00543102;3;-0.092094;0.977114;
30.4773;0.00052067;3;-0.0919644;0.977019;
30.4783;0.0054331;3;-0.0918329;0.977114;
30.4793;0.000522769;3;-0.0916996;0.97702;
30.4803;0.0054352;3;-0.0915645;0.977115;
30.4813;0.000524899;3;-0.0914277;0.977021;
30.4823;0.00543734;3;-0.091289;0.977116;
30.4833;0.000527058;3;-0.0911486;0.977022;
30.4843;0.0054395;3;-0.0910063;0.977117;
30.4853;0.000529243;3;-0.0908623;0.977023;
30.4863;0.00544169;3;-0.0907165;0.977117;
30.4873;0.000531453;3;-0.0905689;0.977023;
30.4883;0.0054439;3;-0.0904195;0.977118;
30.4893;0.000533687;3;-0.0902683;0.977024;
30.4903;0.00544613;3;-0.0901153;0.977119;
30.4913;0.00053594;3;-0.0899605;0.977025;
30.4923;0.00544839;3;-0.089804;0.97712;
30.4933;0.000538213;3;-0.0896457;0.977026;
30.4943;0.00545066;3;-0.0894856;0.97712;
30.4953;0.000540501;3;-0.0893237;0.977026;
30.4963;0.00545294;3;-0.0891601;0.977121;
30.4973;0.000542804;3;-0.0889948;0.977027;
30.4983;0.00545524;3;-0.0888277;0.977122;
30.4993;0.000545118;3;-0.0886588;0.977028;
30.5003;0.00545755;3;-0.0884882;0.977123;
30.5013;0.000547442;3;-0.0883159;0.977028;
30.5023;0.00545987;3;-0.0881419;0.977123;
30.5033;0.000549773;3;-0.0879662;0.977029;
30.5043;0.00546219;3;-0.0877887;0.977124;
30.5053;0.000552108;3;-0.0876096;0.97703;
30.5063;0.00546452;3;-0.0874287;0.977125;
30.5073;0.000554446;3;-0.0872462;0.977031;
30.5083;0.00546685;3;-0.087062;0.977125;
30.5093;0.000556783;3;-0.0868762;0.977031;
30.5103;0.00546917;3;-0.0866887;0.977126;
30.5113;0.000559119;3;-0.0864996;0.977032;
30.5123;0.0054715;3;-0.0863088;0.977127;
30.5133;0.000561449;3;-0.0861164;0.977033;
30.5143;0.00547381;3;-0.0859224;0.977127;
30.5153;0.000563772;3;-0.0857268;0.977033;
30.5163;0.00547612;3;-0.0855296;0.977128;
30.5173;0.000566086;3;-0.0853308;0.977034;
30.5183;0.00547842;3;-0.0851305;0.977129;
30.5193;0.000568389;3;-0.0849286;0.977035;
30.5203;0.00548071;3;-0.0847251;0.977129;
30.5213;0.000570677;3;-0.0845202;0.977035;
30.5223;0.00548298;3;-0.0843137;0.97713;
30.5233;0.000572949;3;-0.0841056;0.977036;
30.5243;0.00548523;3;-0.0838961;0.977131;
30.5253;0.000575202;3;-0.0836851;0.977037;
30.5263;0.00548746;3;-0.0834726;0.977131;
30.5273;0.000577434;3;-0.0832586;0.977037;
30.5283;0.00548967;3;-0.0830432;0.977132;
30.5293;0.000579644;3;-0.0828264;0.977038;
30.5303;0.00549186;3;-0.0826081;0.977133;
30.5313;0.000581828;3;-0.0823883;0.977038;
30.5323;0.00549402;3;-0.0821672;0.977133;
30.5333;0.000583984;3;-0.0819446;0.977039;
30.5343;0.00549615;3;-0.0817207;0.977134;
30.5353;0.000586111;3;-0.0814953;0.97704;
30.5363;0.00549825;3;-0.0812686;0.977134;
30.5373;0.000588206;3;-0.0810406;0.97704;
30.5383;0.00550032;3;-0.0808111;0.977135;
30.5393;0.000590266;3;-0.0805804;0.977041;
30.5403;0.00550235;3;-0.0803483;0.977136;
30.5413;0.00059229;3;-0.0801148;0.977041;
30.5423;0.00550435;3;-0.07988;0.977136;
30.5433;0.000594275;3;-0.079644;0.977042;
30.5443;0.0055063;3;-0.0794066;0.977137;
30.5453;0.000596218;3;-0.0791679;0.977043;
30.5463;0.00550821;3;-0.0789279;0.977137;
30.5473;0.000598117;3;-0.0786867;0.977043;
30.5483;0.00551008;3;-0.0784442;0.977138;
30.5493;0.000599969;3;-0.0782003;0.977044;
30.5503;0.00551189;3;-0.0779553;0.977139;
30.5513;0.000601771;3;-0.0777089;0.977044;
30.5523;0.00551366;3;-0.0774613;0.977139;
30.5533;0.000603521;3;-0.0772125;0.977045;
30.5543;0.00551537;3;-0.0769624;0.97714;
30.5553;0.000605214;3;-0.076711;0.977045;
30.5563;0.00551702;3;-0.0764584;0.97714;
30.5573;0.000606849;3;-0.0762046;0.977046;
30.5583;0.00551861;3;-0.0759495;0.977141;
30.5593;0.00060842;3;-0.0756932;0.977047;
30.5603;0.00552014;3;-0.0754356;0.977141;
30.5613;0.000609924;3;-0.0751768;0.977047;
30.5623;0.0055216;3;-0.0749167;0.977142;
30.5633;0.000611356;3;-0.0746554;0.977048;
30.5643;0.00552298;3;-0.0743928;0.977142;
30.5653;0.000612712;3;-0.074129;0.977048;
30.5663;0.00552428;3;-0.0738639;0.977143;
30.5673;0.000613986;3;-0.0735975;0.977049;
30.5683;0.0055255;3;-0.0733299;0.977143;
30.5693;0.000615172;3;-0.073061;0.977049;
30.5703;0.00552663;3;-0.0727908;0.977144;
30.5713;0.000616265;3;-0.0725193;0.97705;
30.5723;0.00552766;3;-0.0722465;0.977145;
30.5733;0.000617256;3;-0.0719723;0.97705;
30.5743;0.00552858;3;-0.0716968;0.977145;
30.5753;0.000618139;3;-0.07142;0.977051;
30.5763;0.0055294;3;-0.0711418;0.977146;
30.5773;0.000618904;3;-0.0708622;0.977051;
30.5783;0.00553008;3;-0.0705812;0.977146;
30.5793;0.000619542;3;-0.0702988;0.977052;
30.5803;0.00553064;3;-0.070015;0.977147;
30.5813;0.000620042;3;-0.0697297;0.977052;
30.5823;0.00553105;3;-0.0694429;0.977147;
30.5833;0.000620393;3;-0.0691545;0.977053;
30.5843;0.00553131;3;-0.0688647;0.977147;
30.5853;0.000620583;3;-0.0685733;0.977053;
30.5863;0.00553139;3;-0.0682802;0.977148;
30.5873;0.000620596;3;-0.0679856;0.977053;
30.5883;0.00553129;3;-0.0676892;0.977148;
30.5893;0.000620418;3;-0.0673912;0.977054;
30.5903;0.00553099;3;-0.0670914;0.977149;
30.5913;0.00062003;3;-0.0667898;0.977054;
30.5923;0.00553047;3;-0.0664863;0.977149;
30.5933;0.000619416;3;-0.066181;0.977055;
30.5943;0.00552971;3;-0.0658737;0.97715;
30.5953;0.000618553;3;-0.0655644;0.977055;
30.5963;0.0055287;3;-0.0652531;0.97715;
30.5973;0.000617419;3;-0.0649397;0.977056;
30.5983;0.00552739;3;-0.064624;0.977151;
30.5993;0.000615989;3;-0.0643061;0.977056;
30.6003;0.00552578;3;-0.0639858;0.977151;
30.6013;0.000614236;3;-0.0636631;0.977056;
30.6023;0.00552382;3;-0.0633379;0.977152;
30.6033;0.000612129;3;-0.0630101;0.977057;
30.6043;0.0055215;3;-0.0626796;0.977152;
30.6053;0.000609637;3;-0.0623463;0.977057;
30.6063;0.00551877;3;-0.06201;0.977152;
30.6073;0.000606724;3;-0.0616707;0.977057;
30.6083;0.00551559;3;-0.0613282;0.977153;
30.6093;0.000603351;3;-0.0609824;0.977058;
30.6103;0.00551193;3;-0.060633;0.977153;
30.6113;0.000599475;3;-0.06028;0.977058;
30.6123;0.00550775;3;-0.0599232;0.977154;
30.6133;0.000595052;3;-0.0595622;0.977058;
30.6143;0.00550299;3;-0.0591971;0.977154;
30.6153;0.000590031;3;-0.0588274;0.977058;
30.6163;0.0054976;3;-0.0584529;0.977154;
30.6173;0.000584358;3;-0.0580734;0.977058;
30.6183;0.00549153;3;-0.0576886;0.977155;
30.6193;0.000577975;3;-0.057298;0.977059;
30.6203;0.00548471;3;-0.0569013;0.977155;
30.6213;0.000570819;3;-0.0564981;0.977059;
30.6223;0.00547708;3;-0.0560879;0.977156;
30.6233;0.000562822;3;-0.0556701;0.977059;
30.6243;0.00546856;3;-0.0552442;0.977156;
30.6253;0.000553909;3;-0.0548093;0.977059;
30.6263;0.00545909;3;-0.0543649;0.977156;
30.6273;0.000544001;3;-0.0539098;0.977059;
30.6283;0.00544857;3;-0.0534431;0.977157;
30.6293;0.000533011;3;-0.0529634;0.977059;
30.6303;0.00543692;3;-0.0524693;0.977157;
30.6313;0.000520842;3;-0.051959;0.977059;
30.6323;0.00542403;3;-0.0514303;0.977157;
30.6333;0.000507391;3;-0.0508803;0.977059;
30.6343;0.0054098;3;-0.0503057;0.977158;
30.6353;0.000492538;3;-0.0497019;0.977058;
30.6363;0.00539409;3;-0.0490627;0.977158;
30.6373;0.000476141;3;-0.0483797;0.977058;
30.6383;0.00537674;3;-0.0476404;0.977158;
30.6393;0.00045801;3;-0.0468248;0.977058;
30.6403;0.00535751;3;-0.0458978;0.977158;
30.6413;0.000437796;3;-0.0447849;0.977057;
30.6423;0.00533574;3;-0.0432518;0.977159;
30.6433;0.00382192;3;0.977049;0.977057;
30.644;0.0087574;3;0.977073;0.977159;
30.6446;0.00380681;3;0.97705;0.977056;
30.6454;0.00874039;3;0.977073;0.977159;
30.6464;0.00378514;3;0.977051;0.977056;
30.6474;0.00871554;3;0.977074;0.977159;
30.6484;0.00375943;3;0.977052;0.977055;
30.6494;0.00868861;3;0.977075;0.977159;
30.6504;0.00373157;3;0.977053;0.977054;
30.6514;0.00865945;3;0.977076;0.977159;
30.6524;0.00370144;3;0.977054;0.977053;
30.6534;0.00862795;3;0.977077;0.97716;
30.6544;0.0036689;3;0.977055;0.977052;
30.6554;0.00859395;3;0.977078;0.97716;
30.6564;0.00363382;3;0.977056;0.977051;
30.6574;0.00855734;3;0.977079;0.97716;
30.6584;0.00359605;3;0.977057;0.977049;
30.6594;0.00851797;3;0.97708;0.97716;
30.6604;0.00355547;3;0.977058;0.977046;
30.6614;0.00847571;3;0.977081;0.97716;
30.6624;0.00351194;3;0.977059;0.977043;
30.6634;0.00843043;3;0.977082;0.97716;
30.6644;0.00346534;3;0.97706;0.977041;
30.6654;0.00838202;3;0.977083;0.97716;
30.6664;0.00341554;3;0.977061;0.977038;
30.6674;0.00833034;3;0.977084;0.97716;
30.6684;0.0033624;3;0.977062;0.977033;
30.6694;0.00827529;3;0.977085;0.97716;
30.6704;0.00330585;3;0.977063;0.977028;
30.6714;0.00821677;3;0.977086;0.97716;
30.6724;0.00324576;3;0.977064;0.977022;
30.6734;0.00815469;3;0.977087;0.97716;
30.6744;0.00318202;3;0.977065;0.977013;
30.6754;0.00808898;3;0.977087;0.977159;
30.6764;0.00311456;3;0.977066;0.977001;
30.6774;0.00801956;3;0.977088;0.977159;
30.6784;0.0030432;3;0.977066;0.976982;
30.6794;0.00794641;3;0.977089;0.977159;
30.6804;0.00296757;3;0.977067;0.97694;
30.6814;0.00291023;3;0.97709;0.828937;
30.6815;0.00291898;3;0.977079;0.904255;
30.6815;0.00291897;3;0.977079;0.901526;
30.6816;0.00291898;3;0.977079;0.904528;
30.6816;0.00291897;3;0.977079;0.901403;
30.6817;0.00291898;3;0.977079;0.904819;
30.6818;0.00291897;3;0.977079;0.901522;
30.6819;0.00291898;3;0.977079;0.905244;
30.6823;0.00291897;3;0.977079;0.902173;
30.6829;0.00291898;3;0.97708;0.906607;
30.6839;0.00291897;3;0.97708;0.904424;
30.6849;0.00291898;3;0.97708;0.909342;
30.6859;0.00291897;3;0.977081;0.907149;
30.6869;0.00291898;3;0.977081;0.912086;
30.6879;0.00291898;3;0.977082;0.909881;
30.6889;0.00291898;3;0.977082;0.914838;
30.6899;0.00291898;3;0.977082;0.912622;
30.6909;0.00291898;3;0.977083;0.917598;
30.6919;0.00291898;3;0.977083;0.915371;
30.6929;0.00291899;3;0.977084;0.920366;
30.6939;0.00291898;3;0.977084;0.918128;
30.6949;0.00291899;3;0.977085;0.923143;
30.6959;0.00291898;3;0.977085;0.920893;
30.6969;0.00291899;3;0.977085;0.925928;
30.6979;0.00291898;3;0.977086;0.923667;
30.6989;0.00291899;3;0.977086;0.928721;
30.6999;0.00291898;3;0.977087;0.926449;
30.7009;0.00291899;3;0.977087;0.931523;
30.7019;0.00291898;3;0.977087;0.929239;
30.7029;0.00291899;3;0.977088;0.934334;
30.7039;0.00291898;3;0.977088;0.932038;
30.7049;0.00291899;3;0.977089;0.937152;
30.7059;0.00291898;3;0.977089;0.934845;
30.7069;0.00291899;3;0.977089;0.93998;
30.7079;0.00291898;3;0.97709;0.937661;
30.7089;0.00291899;3;0.97709;0.942815;
30.7099;0.00291898;3;0.97709;0.940485;
30.7109;0.00291899;3;0.977091;0.94566;
30.7119;0.00291898;3;0.977091;0.943317;
30.7129;0.00291899;3;0.977092;0.948513;
30.7139;0.00291898;3;0.977092;0.946158;
30.7149;0.00291899;3;0.977092;0.951374;
30.7159;0.00291898;3;0.977093;0.949008;
30.7169;0.00291898;3;0.977093;0.954244;
30.7179;0.00291897;3;0.977093;0.951866;
30.7189;0.00291898;3;0.977094;0.957123;
30.7199;0.00291897;3;0.977094;0.954733;
30.7209;0.00291898;3;0.977095;0.960011;
30.7219;0.00291896;3;0.977095;0.957608;
30.7229;0.00291898;3;0.977095;0.962907;
30.7239;0.00291896;3;0.977096;0.960492;
30.7249;0.00291897;3;0.977096;0.965812;
30.7259;0.00291895;3;0.977096;0.963385;
30.7269;0.00291897;3;0.977097;0.968726;
30.7279;0.00291894;3;0.977097;0.966286;
30.7289;0.00291897;3;0.977098;0.971648;
30.7299;0.00291893;3;0.977098;0.969196;
30.7309;0.00291897;3;0.977098;0.97458;
30.7319;0.00291893;3;0.977098;0.972115;
30.732;0.00291895;3;0.977099;0.974274;
30.7322;0.00291895;3;0.977099;0.974519;
30.7323;0.00291895;3;0.977099;0.9747;
30.7324;0.00291895;3;0.977099;0.974837;
30.7326;0.00291895;3;0.977099;0.975165;
30.7331;0.00291895;3;0.977099;0.975766;
30.7332;0.00291895;3;0.977099;0.97593;
30.7334;0.00291895;3;0.977099;0.97624;
30.7337;0.00291897;3;0.977099;0.976658;
30.7337;0.00291905;3;0.977099;0.976724;
30.7337;0.00291908;3;0.977099;0.976733;
30.7337;0.00291915;3;0.977099;0.97675;
30.7337;0.00291948;3;0.977099;0.976789;
30.7338;0.00291959;3;0.977099;0.976797;
30.7338;0.00291962;3;0.977099;0.976798;
30.7338;0.00291962;3;0.977099;0.976799;
30.7338;0.00291963;3;0.977099;0.976799;
30.7338;0.00291962;3;0.977099;0.976799;
30.7338;0.00291961;3;0.977099;0.976798;
30.7338;0.00291958;3;0.977099;0.976796;
30.7338;0.00291943;3;0.977099;0.976786;
30.7338;0.00291914;3;0.977099;0.97675;
30.7338;0.00291894;3;0.977099;0.976338;
30.7338;0.0029189;3;0.977099;0.972444;
30.7338;0.00291878;3;0.977099;0.929631;
30.7338;0.00291867;3;0.977099;0.783658;
30.7338;0.00291746;3;0.977099;0.368535;
30.7338;0.00341816;3;0.977099;0.125274;
30.7338;0.00264724;3;0.977099;0.00523005;
30.7338;0.00318638;3;0.977099;-0.0734638;
30.7338;0.00265188;3;0.977099;-0.0912266;
30.7338;0.00318277;3;0.977099;-0.103353;
30.7338;0.00265624;3;0.977099;-0.0933966;
30.7338;0.00317892;3;0.977099;-0.10284;
30.7338;0.00265982;3;0.977099;-0.0937008;
30.7338;0.00317561;3;0.977099;-0.102582;
30.7338;0.00266247;3;0.977099;-0.0939015;
30.7338;0.0031735;3;0.977099;-0.102424;
30.7338;0.00266402;3;0.977099;-0.0940166;
30.7338;0.00317245;3;0.977099;-0.102347;
30.7338;0.00266467;3;0.977099;-0.0940643;
30.7338;0.00317209;3;0.977099;-0.102321;
30.7338;0.00266486;3;0.977099;-0.0940777;
30.7338;0.003172;3;0.977099;-0.102314;
30.7338;0.00266491;3;0.977099;-0.0940811;
30.7338;0.00317199;3;0.977099;-0.102313;
30.7339;0.00266493;3;0.977099;-0.0940823;
30.734;0.00317211;3;0.977099;-0.102315;
30.7342;0.00266501;3;0.977099;-0.0940845;
30.7347;0.00317209;3;0.977099;-0.102315;
30.7357;0.00266499;3;0.9771;-0.0940857;
30.7367;0.00317205;3;0.9771;-0.102317;
30.7377;0.00266494;3;0.9771;-0.0940873;
30.7387;0.00317199;3;0.977101;-0.102318;
30.7397;0.00266489;3;0.977101;-0.0940888;
30.7407;0.00317193;3;0.977101;-0.10232;
30.7417;0.00266482;3;0.977102;-0.0940903;
30.7427;0.00317185;3;0.977102;-0.102321;
30.7437;0.00266474;3;0.977102;-0.0940918;
30.7447;0.00317177;3;0.977103;-0.102322;
30.7457;0.00266465;3;0.977103;-0.0940933;
30.7467;0.00317166;3;0.977103;-0.102324;
30.7477;0.00266454;3;0.977104;-0.0940948;
30.7487;0.00317154;3;0.977104;-0.102325;
30.7497;0.00266441;3;0.977104;-0.0940963;
30.7507;0.0031714;3;0.977105;-0.102326;
30.7517;0.00266426;3;0.977105;-0.0940977;
30.7527;0.00317123;3;0.977105;-0.102328;
30.7537;0.00266408;3;0.977106;-0.0940992;
30.7547;0.00317103;3;0.977106;-0.102329;
30.7557;0.00266387;3;0.977106;-0.0941006;
30.7567;0.0031708;3;0.977107;-0.10233;
30.7577;0.00266362;3;0.977107;-0.094102;
30.7587;0.00317053;3;0.977107;-0.102332;
30.7597;0.00266334;3;0.977108;-0.0941034;
30.7607;0.00317022;3;0.977108;-0.102333;
30.7617;0.002663;3;0.977108;-0.0941048;
30.7627;0.00316986;3;0.977108;-0.102334;
30.7637;0.00266261;3;0.977109;-0.0941062;
30.7647;0.00316944;3;0.977109;-0.102336;
30.7657;0.00266216;3;0.977109;-0.0941076;
30.7667;0.00316894;3;0.97711;-0.102337;
30.7677;0.00266163;3;0.97711;-0.0941089;
30.7687;0.00316838;3;0.97711;-0.102338;
30.7697;0.00266102;3;0.97711;-0.0941103;
30.7707;0.00316772;3;0.977111;-0.102339;
30.7717;0.00266032;3;0.977111;-0.0941116;
30.7727;0.00316696;3;0.977111;-0.102341;
30.7737;0.0026595;3;0.977112;-0.0941129;
30.7747;0.00316608;3;0.977112;-0.102342;
30.7757;0.00265856;3;0.977112;-0.0941142;
30.7767;0.00316506;3;0.977112;-0.102343;
30.7777;0.00265747;3;0.977113;-0.0941155;
30.7787;0.00316389;3;0.977113;-0.102344;
30.7797;0.00265622;3;0.977113;-0.0941168;
30.7807;0.00316255;3;0.977114;-0.102345;
30.7817;0.00265479;3;0.977114;-0.094118;
30.7827;0.00316101;3;0.977114;-0.102347;
30.7837;0.00265314;3;0.977114;-0.0941193;
30.7847;0.00315924;3;0.977115;-0.102348;
30.7857;0.00265125;3;0.977115;-0.0941205;
30.7867;0.00315722;3;0.977115;-0.102349;
30.7877;0.00264909;3;0.977115;-0.0941218;
30.7887;0.00315491;3;0.977116;-0.10235;
30.7897;0.00264661;3;0.977116;-0.094123;
30.7907;0.00315226;3;0.977116;-0.102351;
30.7917;0.00264379;3;0.977116;-0.0941242;
30.7927;0.00314925;3;0.977117;-0.102352;
30.7937;0.00264058;3;0.977117;-0.0941254;
30.7947;0.00314582;3;0.977117;-0.102353;
30.7957;0.00263692;3;0.977117;-0.0941266;
30.7967;0.00314192;3;0.977118;-0.102355;
30.7977;0.00263276;3;0.977118;-0.0941278;
30.7987;0.00313748;3;0.977118;-0.102356;
30.7997;0.00262804;3;0.977118;-0.0941289;
30.8007;0.00313246;3;0.977119;-0.102357;
30.8017;0.0026227;3;0.977119;-0.0941301;
30.8027;0.00312677;3;0.977119;-0.102358;
30.8037;0.00261665;3;0.977119;-0.0941312;
30.8047;0.00312033;3;0.977119;-0.102359;
30.8057;0.00260981;3;0.97712;-0.0941324;
30.8067;0.00311307;3;0.97712;-0.10236;
30.8077;0.0026021;3;0.97712;-0.0941335;
30.8087;0.00310488;3;0.97712;-0.102361;
30.8097;0.0025934;3;0.97712;-0.0941346;
30.8107;0.00309566;3;0.977121;-0.102362;
30.8117;0.00258363;3;0.977121;-0.0941357;
30.8127;0.00308529;3;0.977121;-0.102363;
30.8137;0.00257264;3;0.977121;-0.0941368;
30.8147;0.00307365;3;0.977121;-0.102364;
30.8157;0.00256032;3;0.977121;-0.0941379;
30.8167;0.00306061;3;0.977122;-0.102365;
30.8177;0.00254652;3;0.977122;-0.094139;
30.8187;0.00304602;3;0.977122;-0.102366;
30.8197;0.0025311;3;0.977122;-0.09414;
30.8207;0.00302971;3;0.977122;-0.102367;
30.8217;0.00251388;3;0.977122;-0.0941411;
30.8227;0.00301153;3;0.977122;-0.102368;
30.8237;0.00249469;3;0.977123;-0.0941421;
30.8247;0.00299129;3;0.977123;-0.102369;
30.8257;0.00247335;3;0.977123;-0.0941432;
30.8267;0.00296879;3;0.977123;-0.10237;
30.8277;0.00244965;3;0.977123;-0.0941442;
30.8287;0.00294383;3;0.977123;-0.102371;
30.8297;0.00242338;3;0.977123;-0.0941452;
30.8307;0.00291619;3;0.977123;-0.102372;
30.8317;0.00239432;3;0.977123;-0.0941462;
30.8327;0.00288565;3;0.977123;-0.102373;
30.8337;0.00236223;3;0.977123;-0.0941472;
30.8347;0.00285196;3;0.977123;-0.102374;
30.8357;0.00232688;3;0.977123;-0.0941482;
30.8367;0.00281488;3;0.977123;-0.102375;
30.8377;0.00228801;3;0.977123;-0.0941492;
30.8387;0.00277415;3;0.977123;-0.102375;
30.8397;0.00224536;3;0.977123;-0.0941502;
30.8407;0.00272952;3;0.977123;-0.102376;
30.8417;0.00219869;3;0.977123;-0.0941511;
30.8427;0.00268073;3;0.977123;-0.102377;
30.8437;0.00214772;3;0.977123;-0.0941521;
30.8447;0.00262752;3;0.977123;-0.102378;
30.8457;0.00209221;3;0.977122;-0.094153;
30.8467;0.00256964;3;0.977122;-0.102379;
30.8477;0.00203189;3;0.977122;-0.094154;
30.8487;0.00250684;3;0.977122;-0.10238;
30.8497;0.00196655;3;0.977122;-0.0941549;
30.8507;0.00243889;3;0.977121;-0.102381;
30.8517;0.00189595;3;0.977121;-0.0941558;
30.8527;0.00236558;3;0.977121;-0.102381;
30.8537;0.00181989;3;0.97712;-0.0941567;
30.8547;0.00228673;3;0.97712;-0.102382;
30.8557;0.00173821;3;0.97712;-0.0941576;
30.8567;0.00220217;3;0.977119;-0.102383;
30.8577;0.00165075;3;0.977119;-0.0941585;
30.8587;0.00211179;3;0.977118;-0.102384;
30.8597;0.00155742;3;0.977118;-0.0941594;
30.8607;0.0020155;3;0.977117;-0.102385;
30.8617;0.00145816;3;0.977116;-0.0941602;
30.8627;0.00191326;3;0.977116;-0.102385;
30.8637;0.00135296;3;0.977115;-0.0941611;
30.8647;0.0018051;3;0.977114;-0.102386;
30.8657;0.00124185;3;0.977113;-0.0941619;
30.8667;0.00169108;3;0.977112;-0.102387;
30.8677;0.00112495;3;0.977112;-0.0941628;
30.8687;0.00157134;3;0.977111;-0.102388;
30.8697;0.00100242;3;0.977109;-0.0941636;
30.8707;0.00144606;3;0.977108;-0.102389;
30.8717;0.000874465;3;0.977107;-0.0941644;
30.8727;0.0013155;3;0.977106;-0.102389;
30.8737;0.000741385;3;0.977104;-0.0941652;
30.8747;0.00117998;3;0.977103;-0.10239;
30.8757;0.000603522;3;0.977101;-0.094166;
30.8767;0.00103987;3;0.9771;-0.102391;
30.8777;0.000461279;3;0.977098;-0.0941667;
30.8787;0.000895609;3;0.977096;-0.102391;
30.8797;0.000315113;3;0.977094;-0.0941675;
30.8807;0.000747667;3;0.977092;-0.102392;
30.8817;0.000165529;3;0.977089;-0.0941682;
30.8827;0.000596574;3;0.977087;-0.102393;
30.8837;1.30689e-05;3;0.977084;-0.0941689;
30.8847;0.000442888;3;0.97708;-0.102393;
30.8857;-0.000141693;3;0.977077;-0.0941696;
30.8867;0.000287194;3;0.977073;-0.102394;
30.8877;-0.000298168;3;0.977069;-0.0941703;
30.8887;0.000130084;3;0.977064;-0.102395;
30.8897;-0.000455766;3;0.977058;-0.094171;
30.8907;-2.78648e-05;3;0.977051;-0.102395;
30.8917;-0.000613935;3;0.977042;-0.0941716;
30.8927;-0.000186151;3;0.977031;-0.102396;
30.8937;-0.00077229;3;0.977016;-0.0941722;
30.8947;-0.000344732;3;0.976989;-0.102396;
30.8948;-0.000608171;3;0.976984;-0.0982844;
30.8951;-0.000628192;3;0.976971;-0.0982844;
30.8954;-0.000656133;3;0.976942;-0.0982846;
30.8955;-0.000659943;3;0.976935;-0.0982845;
30.8956;-0.000667755;3;0.976917;-0.0982846;
30.8956;-0.000669777;3;0.976911;-0.0982846;
30.8956;-0.000674029;3;0.976892;-0.0982846;
30.8956;-0.000675175;3;0.976885;-0.0982846;
30.8957;-0.000677787;3;0.976862;-0.0982846;
30.8957;-0.000678659;3;0.97685;-0.0982846;
30.8957;-0.000678905;3;0.976846;-0.0982846;
